contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
UAB-T1-6_contig.fa_viral_73	2162	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_74	1779	No	NA	3	0	0	Low-quality	Genome-fragment	3.04	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_75	2553	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_76	2275	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_77	2454	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_78	1532	No	NA	3	1	0	Low-quality	Genome-fragment	0.95	HMM-based (lower-bound)	0.0	1.01	
UAB-T1-6_contig.fa_viral_79	1578	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-6_contig.fa_viral_80	1766	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_809	1723	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_810	1715	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_811	3923	No	NA	6	4	0	Low-quality	Genome-fragment	6.09	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_812	2162	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_813	1846	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_814	1659	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_815	3700	No	NA	4	1	0	Low-quality	Genome-fragment	1.93	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_816	1702	No	NA	2	2	0	Low-quality	Genome-fragment	3.49	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_817	1711	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_818	1792	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_819	1678	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_820	1888	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_822	7624	No	NA	11	1	0	Low-quality	Genome-fragment	13.35	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_823	1547	No	NA	4	2	0	Low-quality	Genome-fragment	1.86	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_824	3121	No	NA	5	3	0	Low-quality	Genome-fragment	5.02	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_825	3274	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_826	3309	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_828	1508	No	NA	3	1	0	Low-quality	Genome-fragment	2.68	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_829	2273	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_830	2173	No	NA	3	0	0	Low-quality	Genome-fragment	3.71	AAI-based (medium-confidence)	0.0	1.04	no viral genes detected
RP-T1-3_contig.fa_viral_831	1937	No	NA	2	0	0	Low-quality	Genome-fragment	3.53	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_832	1586	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_833	2072	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_834	3012	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_835	1573	No	NA	5	1	0	Low-quality	Genome-fragment	0.85	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_836	3576	No	NA	4	1	0	Low-quality	Genome-fragment	8.31	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_837	2818	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_838	24381	No	NA	13	1	7	Low-quality	Genome-fragment	12.69	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_839	2937	No	NA	4	0	0	Low-quality	Genome-fragment	6.17	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_840	1998	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_841	1692	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_842	4696	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_843	1938	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_844	5070	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_845	11650	No	NA	10	3	0	Low-quality	Genome-fragment	10.59	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_846	2294	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_847	1686	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_848	1681	No	NA	2	2	0	Low-quality	Genome-fragment	2.26	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_849	2900	No	NA	5	3	0	Low-quality	Genome-fragment	3.22	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_850	1843	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
RP-T1-3_contig.fa_viral_851	1953	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_852	1845	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_853	1523	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_854	1911	No	NA	3	2	0	Low-quality	Genome-fragment	2.26	AAI-based (medium-confidence)	0.0	1.08	
RP-T1-3_contig.fa_viral_855	2424	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_856	1540	No	NA	3	0	0	Low-quality	Genome-fragment	2.44	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_857	2457	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.05	no viral genes detected; low-confidence DTR
RP-T1-3_contig.fa_viral_858	1792	No	NA	0	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_859	1880	No	NA	4	0	0	Low-quality	Genome-fragment	6.58	AAI-based (medium-confidence)	0.0	1.07	no viral genes detected; low-confidence DTR
RP-T1-3_contig.fa_viral_860	2061	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.06	no viral genes detected; low-confidence DTR
HP-T1-3_contig.fa_viral_111	1648	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_112	2134	No	NA	4	0	0	Low-quality	Genome-fragment	3.11	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_113	5455	No	NA	6	1	3	Low-quality	Genome-fragment	2.48	HMM-based (lower-bound)	0.0	1.0	
HP-T1-3_contig.fa_viral_114	2554	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_115	1809	No	NA	3	0	0	Low-quality	Genome-fragment	2.93	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_116	1792	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_117	2657	No	NA	7	1	0	Low-quality	Genome-fragment	4.76	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-3_contig.fa_viral_118	1557	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_119	1787	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_120	1822	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_121	1779	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_122	1897	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_123	1507	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_124	2155	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_125	1539	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_126	1655	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-3_contig.fa_viral_128	1612	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_provirus_1	2241	No	NA	5	1	0	Low-quality	Genome-fragment	1.03	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_provirus_2	1751	No	NA	1	1	0	Low-quality	Genome-fragment	0.79	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_provirus_3	3631	No	NA	3	1	0	Low-quality	Genome-fragment	0.66	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_provirus_5	461	No	NA	2	1	0	Low-quality	Genome-fragment	0.38	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_provirus_6	1601	No	NA	3	2	0	Low-quality	Genome-fragment	1.38	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_provirus_7	3623	No	NA	3	1	0	Low-quality	Genome-fragment	9.48	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_1	2500	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_2	2658	No	NA	3	3	0	Low-quality	Genome-fragment	3.51	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_4	3037	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_5	1746	No	NA	3	2	0	Low-quality	Genome-fragment	2.88	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_7	8773	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
HP-T1-6_contig.fa_viral_8	2412	No	NA	3	0	0	Low-quality	Genome-fragment	1.38	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_9	1610	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_10	3237	No	NA	3	1	0	Low-quality	Genome-fragment	1.68	HMM-based (lower-bound)	0.0	1.02	
HP-T1-6_contig.fa_viral_11	1542	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_12	5737	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_14	2965	No	NA	4	0	0	Low-quality	Genome-fragment	5.16	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_15	2154	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_16	1625	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_17	1740	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_18	1622	No	NA	4	1	0	Low-quality	Genome-fragment	0.91	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_19	2609	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_20	2818	No	NA	3	2	0	Low-quality	Genome-fragment	3.76	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_21	3285	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_22	1968	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.16	no viral genes detected
HP-T1-6_contig.fa_viral_23	2733	No	NA	6	1	0	Low-quality	Genome-fragment	1.6	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_24	4821	No	NA	5	1	0	Low-quality	Genome-fragment	12.12	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_25	1960	No	NA	1	1	0	Low-quality	Genome-fragment	2.22	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-6_contig.fa_viral_26	2193	No	NA	3	0	0	Low-quality	Genome-fragment	2.75	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_27	2334	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_28	2133	No	NA	6	1	0	Low-quality	Genome-fragment	1.28	HMM-based (lower-bound)	0.0	1.0	
HP-T1-6_contig.fa_viral_29	1661	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-6_contig.fa_viral_30	1533	No	NA	2	0	0	Low-quality	Genome-fragment	0.82	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-9_contig.fa_viral_119	2329	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-9_contig.fa_viral_120	1705	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-9_contig.fa_viral_121	1763	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-9_contig.fa_viral_122	1733	No	NA	1	0	0	Low-quality	Genome-fragment	1.93	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-9_contig.fa_viral_123	1970	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
SC-T1-9_contig.fa_viral_124	2829	No	NA	6	1	0	Low-quality	Genome-fragment	2.52	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_125	5759	No	NA	10	1	0	Low-quality	Genome-fragment	8.2	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_126	2241	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_127	1837	No	NA	1	0	0	Low-quality	Genome-fragment	4.02	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_128	1675	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_129	3032	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_130	5360	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_131	3935	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_132	1734	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_133	2521	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_134	4282	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_135	2240	No	NA	1	0	0	Low-quality	Genome-fragment	4.76	AAI-based (medium-confidence)	0.0	1.05	no viral genes detected
SC-T1-3_contig.fa_viral_136	1898	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_137	1684	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_138	1925	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_139	2852	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_140	1560	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_141	5622	No	NA	9	1	0	Low-quality	Genome-fragment	5.13	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_142	1883	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_143	3170	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_144	2642	No	NA	3	1	0	Low-quality	Genome-fragment	2.51	AAI-based (high-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_145	1524	No	NA	3	0	0	Low-quality	Genome-fragment	2.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_147	1538	No	NA	3	0	0	Low-quality	Genome-fragment	2.43	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_148	1855	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_149	3177	No	NA	6	1	0	Low-quality	Genome-fragment	2.74	AAI-based (medium-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_150	1513	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_151	1871	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_152	2373	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_153	1746	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_154	1699	No	NA	2	1	0	Low-quality	Genome-fragment	2.59	AAI-based (medium-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_155	1561	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_156	2308	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_157	1735	No	NA	1	0	0	Low-quality	Genome-fragment	3.62	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_158	5300	No	NA	1	0	0	Low-quality	Genome-fragment	5.84	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_159	2376	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_160	3336	No	NA	5	0	0	Low-quality	Genome-fragment	2.76	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_161	1599	No	NA	3	2	0	Low-quality	Genome-fragment	3.54	AAI-based (medium-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_162	1836	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_163	1611	No	NA	0	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_164	10864	No	NA	16	7	0	Low-quality	Genome-fragment	20.45	AAI-based (medium-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_165	5360	No	NA	7	1	0	Low-quality	Genome-fragment	8.33	AAI-based (medium-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_166	1812	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_167	3114	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_168	2456	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_169	1618	No	NA	1	0	0	Low-quality	Genome-fragment	2.65	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_170	15547	No	NA	13	1	2	Low-quality	Genome-fragment	2.83	HMM-based (lower-bound)	0.0	1.0	
SC-T1-3_contig.fa_viral_171	3443	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_172	2657	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_173	2601	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_175	3731	No	NA	3	2	0	Low-quality	Genome-fragment	3.21	AAI-based (high-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_176	1765	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_177	1835	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_178	2348	No	NA	3	0	0	Low-quality	Genome-fragment	1.77	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_179	2459	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_180	1982	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_181	1795	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_182	2916	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_183	1628	No	NA	3	0	0	Low-quality	Genome-fragment	2.74	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_184	1912	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_185	1537	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_186	1534	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_187	3138	No	NA	3	0	0	Low-quality	Genome-fragment	2.18	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_188	1552	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_189	1638	No	NA	3	0	0	Low-quality	Genome-fragment	2.52	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_190	1610	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_191	1988	No	NA	2	2	0	Low-quality	Genome-fragment	3.36	AAI-based (medium-confidence)	0.0	1.0	
SC-T1-3_contig.fa_viral_192	1933	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_193	1821	No	NA	1	0	0	Low-quality	Genome-fragment	2.1	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_194	1922	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_195	3131	No	NA	5	0	0	Low-quality	Genome-fragment	6.57	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_196	2186	No	NA	4	0	0	Low-quality	Genome-fragment	1.81	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_197	1619	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_198	1781	No	NA	2	0	0	Low-quality	Genome-fragment	3.4	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_199	6870	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_200	4265	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
SC-T1-3_contig.fa_viral_201	1643	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
